"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 04 13:56:03 GMT 2025","Mon Aug 04 13:56:04 GMT 2025","332","","api.LoginUserTest","","api.LoginUserTest","userCanGenerateAuthTokenTest","User can generate auth token",""
"passed","Mon Aug 04 13:56:01 GMT 2025","Mon Aug 04 13:56:01 GMT 2025","250","","api.DeleteUserTest","","api.DeleteUserTest","adminCanCreateUserWithCorrectDataTest","Admin can delete user with correct data",""
"passed","Mon Aug 04 13:56:12 GMT 2025","Mon Aug 04 13:56:12 GMT 2025","419","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [4] name=Иван abc, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 13:56:01 GMT 2025","Mon Aug 04 13:56:01 GMT 2025","98","","api.DeleteUserTest","","api.DeleteUserTest","adminCannotDeleteNonExistentUserTest","Admin can not delete non-existent user",""
"passed","Mon Aug 04 13:55:23 GMT 2025","Mon Aug 04 13:55:27 GMT 2025","4572","","ui.CreateAccountTest","","ui.CreateAccountTest","userCanCreateAccountTest","userCanCreateAccountTest()",""
"passed","Mon Aug 04 13:56:11 GMT 2025","Mon Aug 04 13:56:11 GMT 2025","418","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [2] name=This is a very long name that exceeds fifty characters, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 13:56:04 GMT 2025","Mon Aug 04 13:56:04 GMT 2025","90","","api.LoginUserTest","","api.LoginUserTest","adminCanGenerateAuthTokenTest","Admin can generate auth token",""
"passed","Mon Aug 04 13:56:06 GMT 2025","Mon Aug 04 13:56:06 GMT 2025","595","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [2] balance=0.0, errorMessage=Invalid account or amount",""
"passed","Mon Aug 04 13:55:49 GMT 2025","Mon Aug 04 13:55:51 GMT 2025","1554","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCannotTransferMoneyWithInvalidData","User cannot transfer money with invalid data [4] amount=10000.0, recipientName=User, recipientAccountNumber=badformat, expectedUiError=❌ No user found with this account number.",""
"passed","Mon Aug 04 13:56:04 GMT 2025","Mon Aug 04 13:56:04 GMT 2025","509","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [1] balance=1.0",""
"passed","Mon Aug 04 13:56:07 GMT 2025","Mon Aug 04 13:56:08 GMT 2025","594","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [4] balance=1.0E13, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Mon Aug 04 13:55:29 GMT 2025","Mon Aug 04 13:55:29 GMT 2025","672","","ui.LoginUserTest","","ui.LoginUserTest","userCanLoginWithCorrectDataTest","userCanLoginWithCorrectDataTest()",""
"passed","Mon Aug 04 13:56:05 GMT 2025","Mon Aug 04 13:56:06 GMT 2025","607","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [1] balance=-1.0, errorMessage=Invalid account or amount",""
"passed","Mon Aug 04 13:55:40 GMT 2025","Mon Aug 04 13:55:41 GMT 2025","1431","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [3] amount=4999.99",""
"passed","Mon Aug 04 13:55:43 GMT 2025","Mon Aug 04 13:55:45 GMT 2025","2176","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Mon Aug 04 13:56:12 GMT 2025","Mon Aug 04 13:56:13 GMT 2025","530","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCanChangeNameWithValidDataTest","User can change name with valid data",""
"passed","Mon Aug 04 13:55:28 GMT 2025","Mon Aug 04 13:55:29 GMT 2025","693","","ui.CreateUserTest","","ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest","adminCannotCreateUserWithInvalidDataTest()",""
"passed","Mon Aug 04 13:55:30 GMT 2025","Mon Aug 04 13:55:32 GMT 2025","2246","","ui.DepositUserTest","","ui.DepositUserTest","userCanDepositTwiceWithSameAmountAndBalanceIsCorrect","User can deposit twice with the same amount and balance is correct",""
"passed","Mon Aug 04 13:56:01 GMT 2025","Mon Aug 04 13:56:02 GMT 2025","793","","api.CreateAccountTest","","api.CreateAccountTest","userCanGetAllAccountsTest","User can get all accounts",""
"passed","Mon Aug 04 13:56:11 GMT 2025","Mon Aug 04 13:56:11 GMT 2025","429","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [1] name=AB, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 13:55:34 GMT 2025","Mon Aug 04 13:55:35 GMT 2025","1175","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [2] amount=-1.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Mon Aug 04 13:56:06 GMT 2025","Mon Aug 04 13:56:07 GMT 2025","593","","api.DepositUserTest","","api.DepositUserTest","userCanNotAddDepositWithIncorrectDataTest","User can not add deposit with incorrect data [3] balance=5001.0, errorMessage=Deposit amount exceeds the 5000 limit",""
"passed","Mon Aug 04 13:56:08 GMT 2025","Mon Aug 04 13:56:09 GMT 2025","866","","api.TransferMoneyUserTest","","api.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Mon Aug 04 13:56:03 GMT 2025","Mon Aug 04 13:56:03 GMT 2025","96","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters",""
"passed","Mon Aug 04 13:56:11 GMT 2025","Mon Aug 04 13:56:12 GMT 2025","418","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [3] name=Invalid Name!@#$, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Mon Aug 04 13:55:32 GMT 2025","Mon Aug 04 13:55:34 GMT 2025","1603","","ui.DepositUserTest","","ui.DepositUserTest","userCanNotAddDepositWithInvalidAmount","User can not add deposit with invalid amount [1] amount=0.0, expectedUiError=❌ Please enter a valid amount.",""
"passed","Mon Aug 04 13:55:36 GMT 2025","Mon Aug 04 13:55:38 GMT 2025","2297","","ui.DepositUserTest","","ui.DepositUserTest","userCanAddDepositWithValidAmount","User can add deposit with valid amount [1] amount=1.0",""
