"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 07 18:15:02 GMT 2025","Thu Aug 07 18:15:03 GMT 2025","1624","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanNotTransferMoneyWithAmountGreaterThanMaxTest","User can not transfer money with amount greater than limit",""
"passed","Thu Aug 07 18:15:08 GMT 2025","Thu Aug 07 18:15:08 GMT 2025","503","","api.DepositUserTest","","api.DepositUserTest","userCanAddDepositWithCorrectDataTest","User can add deposit with correct data [3] balance=50.5",""
"passed","Thu Aug 07 18:15:05 GMT 2025","Thu Aug 07 18:15:06 GMT 2025","369","","api.CreateUserTest","","api.CreateUserTest","adminCanCreateUserWithCorrectDataTest","Admin can create user with correct data",""
"passed","Thu Aug 07 18:15:03 GMT 2025","Thu Aug 07 18:15:04 GMT 2025","255","","api.DeleteUserTest","","api.DeleteUserTest","adminCanCreateUserWithCorrectDataTest","Admin can delete user with correct data",""
"passed","Thu Aug 07 18:15:06 GMT 2025","Thu Aug 07 18:15:06 GMT 2025","104","","api.CreateUserTest","","api.CreateUserTest","adminCanNotCreateUserWithInvalidDataTest","Admin can not create user with invalid data [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters",""
"passed","Thu Aug 07 18:15:04 GMT 2025","Thu Aug 07 18:15:05 GMT 2025","616","","api.CreateAccountTest","","api.CreateAccountTest","userCanCreateAccountTest","User can create account",""
"passed","Thu Aug 07 18:14:45 GMT 2025","Thu Aug 07 18:14:47 GMT 2025","2122","","ui.TransferMoneyUserTest","","ui.TransferMoneyUserTest","userCanTransferMoneyWithCorrectDataTest","User can transfer money with correct data",""
"passed","Thu Aug 07 18:15:15 GMT 2025","Thu Aug 07 18:15:15 GMT 2025","416","","api.ChangeNameUserTest","","api.ChangeNameUserTest","userCannotChangeNameWithInvalidDataTest","User can not change name with invalid data [4] name=Иван abc, expectedErrorMessage=Name must contain two words with letters only",""
"passed","Thu Aug 07 18:14:25 GMT 2025","Thu Aug 07 18:14:30 GMT 2025","4261","","ui.CreateAccountTest","","ui.CreateAccountTest","userCanCreateAccountTest","userCanCreateAccountTest()",""
"passed","Thu Aug 07 18:15:03 GMT 2025","Thu Aug 07 18:15:03 GMT 2025","97","","api.DeleteUserTest","","api.DeleteUserTest","adminCannotDeleteNonExistentUserTest","Admin can not delete non-existent user",""
